Source,Target,Type,Id,Label,timeset,Weight
1,3189,Directed,566,,<[1366171200.0]>,1
1,3193,Directed,567,,<[1366084800.0]>,1
1,1847,Directed,568,,<[1366084800.0]>,1
1,3202,Directed,569,,<[1365998400.0]>,1
1,2351,Directed,570,,<[1365998400.0]>,1
1,1063,Directed,571,,<[1365912000.0]>,1
1,2352,Directed,572,,<[1365912000.0]>,1
1,1051,Directed,573,,<[1365393600.0]>,1
1,3173,Directed,574,,<[1364875200.0]>,1
1,1843,Directed,575,,<[1364702400.0]>,1
1,3163,Directed,576,,<[1364529600.0]>,1
1,1186,Directed,577,,<[1364529600.0]>,1
1,7341,Directed,578,,<[1364529600.0]>,1
1,2342,Directed,579,,<[1374897600.0]>,1
1,3139,Directed,580,,<[1364529600.0]>,1
1,3167,Directed,581,,<[1364356800.0]>,1
1,459,Directed,582,,<[1364184000.0]>,1
1,2338,Directed,583,,<[1364097600.0]>,1
1,1842,Directed,584,,<[1364097600.0]>,1
1,2334,Directed,585,,<[1363924800.0]>,1
1,3156,Directed,586,,<[1363838400.0]>,1
1,817,Directed,587,,<[1363233600.0]>,1
1,1840,Directed,588,,<[1362974400.0]>,1
1,3141,Directed,589,,<[1362805200.0]>,1
1,1521,Directed,590,,<[1362805200.0]>,1
1,3149,Directed,591,,<[1362805200.0]>,1
1,2324,Directed,592,,<[1362805200.0]>,1
1,1839,Directed,593,,<[1362718800.0]>,1
1,3143,Directed,594,,<[1362718800.0]>,1
1,3148,Directed,595,,<[1362718800.0]>,1
1,3142,Directed,596,,<[1362459600.0]>,1
1,1060,Directed,597,,<[1361768400.0]>,1
1,7431,Directed,598,,<[1361768400.0]>,1
1,1355,Directed,599,,<[1361163600.0]>,1
1,3134,Directed,600,,<[1361077200.0]>,1
1,174,Directed,601,,<[1360731600.0]>,1
1,2315,Directed,602,,<[1360386000.0]>,1
1,1356,Directed,603,,<[1360213200.0]>,1
1,3124,Directed,604,,<[1360213200.0]>,1
1,1835,Directed,605,,<[1360040400.0]>,1
1,296,Directed,606,,<[1359781200.0]>,1
1,1180,Directed,607,,<[1359694800.0]>,1
1,3118,Directed,608,,<[1359435600.0]>,1
1,1542,Directed,609,,<[1359349200.0]>,1
1,3113,Directed,610,,<[1358658000.0]>,1
1,3111,Directed,611,,<[1358226000.0]>,1
1,3013,Directed,612,,<[1358139600.0]>,1
1,529,Directed,613,,<[1357534800.0]>,1
1,1826,Directed,614,,<[1357362000.0]>,1
1,3103,Directed,615,,<[1357362000.0]>,1
1,1822,Directed,616,,<[1357362000.0]>,1
1,3101,Directed,617,,<[1357102800.0]>,1
1,753,Directed,618,,<[1356066000.0]>,1
1,3083,Directed,619,,<[1356066000.0]>,1
1,3088,Directed,620,,<[1355893200.0]>,1
1,395,Directed,621,,<[1355806800.0]>,1
1,3084,Directed,622,,<[1355547600.0]>,1
1,333,Directed,623,,<[1355115600.0]>,1
1,1339,Directed,624,,<[1354856400.0]>,1
1,3068,Directed,625,,<[1354856400.0]>,1
1,3042,Directed,626,,<[1354770000.0]>,1
1,3078,Directed,627,,<[1354683600.0]>,1
1,596,Directed,628,,<[1354683600.0]>,1
1,1796,Directed,629,,<[1354338000.0]>,1
1,2281,Directed,630,,<[1354338000.0]>,1
1,3070,Directed,631,,<[1353992400.0]>,1
1,1442,Directed,632,,<[1353906000.0]>,1
1,3064,Directed,633,,<[1353646800.0]>,1
1,194,Directed,634,,<[1353474000.0]>,1
1,3062,Directed,635,,<[1353387600.0]>,1
1,701,Directed,636,,<[1353214800.0]>,1
1,3059,Directed,637,,<[1353128400.0]>,1
1,124,Directed,638,,<[1352955600.0]>,1
1,7427,Directed,639,,<[1352782800.0]>,1
1,3057,Directed,640,,<[1352782800.0]>,1
1,396,Directed,641,,<[1352437200.0]>,1
1,2276,Directed,642,,<[1352437200.0]>,1
1,2273,Directed,643,,<[1352437200.0]>,1
1,3048,Directed,644,,<[1352178000.0]>,1
1,523,Directed,645,,<[1360213200.0]>,1
1,2271,Directed,646,,<[1351656000.0]>,1
1,95,Directed,647,,<[1350792000.0]>,1
1,1525,Directed,648,,<[1350532800.0]>,1
1,2235,Directed,649,,<[1350446400.0]>,1
1,2261,Directed,650,,<[1350273600.0]>,1
1,1342,Directed,651,,<[1350014400.0]>,1
1,331,Directed,652,,<[1350014400.0]>,1
1,3027,Directed,653,,<[1349928000.0]>,1
1,3023,Directed,654,,<[1349841600.0]>,1
1,3026,Directed,655,,<[1349841600.0]>,1
1,373,Directed,656,,<[1349841600.0]>,1
1,68,Directed,657,,<[1349841600.0]>,1
1,1331,Directed,658,,<[1349668800.0]>,1
1,116,Directed,659,,<[1349582400.0]>,1
1,2147,Directed,660,,<[1349323200.0]>,1
1,3020,Directed,661,,<[1348977600.0]>,1
1,2252,Directed,662,,<[1348977600.0]>,1
1,179,Directed,663,,<[1348977600.0]>,1
1,3004,Directed,664,,<[1348632000.0]>,1
1,491,Directed,665,,<[1348459200.0]>,1
1,214,Directed,666,,<[1348113600.0]>,1
1,439,Directed,667,,<[1347940800.0]>,1
1,3010,Directed,668,,<[1347854400.0]>,1
1,2090,Directed,669,,<[1347768000.0]>,1
1,3006,Directed,670,,<[1347595200.0]>,1
1,810,Directed,671,,<[1347595200.0]>,1
1,1167,Directed,672,,<[1347508800.0]>,1
1,697,Directed,673,,<[1347163200.0]>,1
1,67,Directed,674,,<[1347163200.0]>,1
1,258,Directed,675,,<[1346731200.0]>,1
1,1793,Directed,676,,<[1346731200.0]>,1
1,3000,Directed,677,,<[1346558400.0]>,1
1,2999,Directed,678,,<[1346558400.0]>,1
1,1340,Directed,679,,<[1346558400.0]>,1
1,2996,Directed,680,,<[1346212800.0]>,1
1,2989,Directed,681,,<[1346126400.0]>,1
1,1043,Directed,682,,<[1345867200.0]>,1
1,554,Directed,683,,<[1345867200.0]>,1
1,1336,Directed,684,,<[1345694400.0]>,1
1,1337,Directed,685,,<[1345262400.0]>,1
1,2238,Directed,686,,<[1344484800.0]>,1
1,178,Directed,687,,<[1343966400.0]>,1
1,747,Directed,688,,<[1342497600.0]>,1
1,2966,Directed,689,,<[1342238400.0]>,1
1,2962,Directed,690,,<[1341374400.0]>,1
1,474,Directed,691,,<[1341288000.0]>,1
1,330,Directed,692,,<[1341115200.0]>,1
1,260,Directed,693,,<[1341028800.0]>,1
1,2952,Directed,694,,<[1340337600.0]>,1
1,455,Directed,695,,<[1339992000.0]>,1
1,2941,Directed,696,,<[1339905600.0]>,1
1,2947,Directed,697,,<[1339905600.0]>,1
1,2945,Directed,698,,<[1339560000.0]>,1
1,2942,Directed,699,,<[1339473600.0]>,1
1,623,Directed,700,,<[1339387200.0]>,1
1,1509,Directed,701,,<[1339387200.0]>,1
1,2926,Directed,702,,<[1339300800.0]>,1
1,29,Directed,703,,<[1338955200.0]>,1
1,2217,Directed,704,,<[1338782400.0]>,1
1,123,Directed,705,,<[1343880000.0]>,1
1,1510,Directed,706,,<[1338523200.0]>,1
1,1505,Directed,707,,<[1338177600.0]>,1
1,2927,Directed,708,,<[1338004800.0]>,1
1,804,Directed,709,,<[1337572800.0]>,1
1,2920,Directed,710,,<[1337054400.0]>,1
1,301,Directed,711,,<[1336968000.0]>,1
1,2782,Directed,712,,<[1336190400.0]>,1
1,2907,Directed,713,,<[1336017600.0]>,1
1,2909,Directed,714,,<[1335931200.0]>,1
1,958,Directed,715,,<[1335758400.0]>,1
1,1148,Directed,716,,<[1335412800.0]>,1
1,1502,Directed,717,,<[1335326400.0]>,1
1,2904,Directed,718,,<[1335326400.0]>,1
1,955,Directed,719,,<[1335067200.0]>,1
1,874,Directed,720,,<[1334808000.0]>,1
1,2898,Directed,721,,<[1334808000.0]>,1
1,1500,Directed,722,,<[1334808000.0]>,1
1,2198,Directed,723,,<[1334721600.0]>,1
1,1320,Directed,724,,<[1334635200.0]>,1
1,1760,Directed,725,,<[1334376000.0]>,1
1,1494,Directed,726,,<[1334116800.0]>,1
1,2178,Directed,727,,<[1334116800.0]>,1
1,2892,Directed,728,,<[1334116800.0]>,1
1,636,Directed,729,,<[1334116800.0]>,1
1,1034,Directed,730,,<[1333771200.0]>,1
1,276,Directed,731,,<[1333339200.0]>,1
1,2876,Directed,732,,<[1333080000.0]>,1
1,1318,Directed,733,,<[1333080000.0]>,1
1,259,Directed,734,,<[1333080000.0]>,1
1,2881,Directed,735,,<[1333080000.0]>,1
1,117,Directed,736,,<[1332907200.0]>,1
1,1492,Directed,737,,<[1332302400.0]>,1
1,2185,Directed,738,,<[1332129600.0]>,1
1,1313,Directed,739,,<[1332129600.0]>,1
1,1491,Directed,740,,<[1331870400.0]>,1
1,2870,Directed,741,,<[1331697600.0]>,1
1,1309,Directed,742,,<[1331697600.0]>,1
1,2181,Directed,743,,<[1331524800.0]>,1
1,2858,Directed,744,,<[1330664400.0]>,1
1,2177,Directed,745,,<[1330664400.0]>,1
1,1749,Directed,746,,<[1329886800.0]>,1
1,2848,Directed,747,,<[1329714000.0]>,1
1,1458,Directed,748,,<[1329714000.0]>,1
1,951,Directed,749,,<[1329627600.0]>,1
1,1029,Directed,750,,<[1329454800.0]>,1
1,2176,Directed,751,,<[1329454800.0]>,1
1,347,Directed,752,,<[1329195600.0]>,1
1,2846,Directed,753,,<[1329109200.0]>,1
1,2845,Directed,754,,<[1329368400.0]>,1
1,370,Directed,755,,<[1388379600.0]>,1
1,2173,Directed,756,,<[1328850000.0]>,1
1,2844,Directed,757,,<[1328850000.0]>,1
1,1302,Directed,758,,<[1328418000.0]>,1
1,2167,Directed,759,,<[1327294800.0]>,1
1,2837,Directed,760,,<[1327035600.0]>,1
1,517,Directed,761,,<[1327035600.0]>,1
1,2826,Directed,762,,<[1327035600.0]>,1
1,2166,Directed,763,,<[1326776400.0]>,1
1,2163,Directed,764,,<[1326690000.0]>,1
1,1742,Directed,765,,<[1340856000.0]>,1
1,2830,Directed,766,,<[1326258000.0]>,1
1,1295,Directed,767,,<[1326085200.0]>,1
1,2823,Directed,768,,<[1325912400.0]>,1
1,2632,Directed,769,,<[1325739600.0]>,1
1,2820,Directed,770,,<[1325480400.0]>,1
1,2814,Directed,771,,<[1324962000.0]>,1
1,796,Directed,772,,<[1324616400.0]>,1
1,1736,Directed,773,,<[1324616400.0]>,1
1,1025,Directed,774,,<[1324443600.0]>,1
1,1482,Directed,775,,<[1324270800.0]>,1
1,1483,Directed,776,,<[1324270800.0]>,1
1,2152,Directed,777,,<[1324098000.0]>,1
1,2810,Directed,778,,<[1324616400.0]>,1
1,2149,Directed,779,,<[1323838800.0]>,1
1,2808,Directed,780,,<[1323666000.0]>,1
1,2144,Directed,781,,<[1323579600.0]>,1
1,2806,Directed,782,,<[1323320400.0]>,1
1,1128,Directed,783,,<[1322888400.0]>,1
1,38,Directed,784,,<[1322715600.0]>,1
1,2801,Directed,785,,<[1322542800.0]>,1
1,736,Directed,786,,<[1322456400.0]>,1
1,2136,Directed,787,,<[1322542800.0]>,1
1,2795,Directed,788,,<[1322024400.0]>,1
1,2793,Directed,789,,<[1321765200.0]>,1
1,1288,Directed,790,,<[1321765200.0]>,1
1,1436,Directed,791,,<[1321592400.0]>,1
1,2498,Directed,792,,<[1321419600.0]>,1
1,7603,Directed,793,,<[1320901200.0]>,1
1,2786,Directed,794,,<[1320814800.0]>,1
1,2784,Directed,795,,<[1320814800.0]>,1
1,587,Directed,796,,<[1320642000.0]>,1
1,2783,Directed,797,,<[1320642000.0]>,1
1,2780,Directed,798,,<[1320292800.0]>,1
1,944,Directed,799,,<[1320120000.0]>,1
1,305,Directed,800,,<[1320120000.0]>,1
1,2779,Directed,801,,<[1320120000.0]>,1
1,2775,Directed,802,,<[1319860800.0]>,1
1,346,Directed,803,,<[1319860800.0]>,1
1,683,Directed,804,,<[1319774400.0]>,1
1,2772,Directed,805,,<[1319601600.0]>,1
1,2129,Directed,806,,<[1319515200.0]>,1
1,75,Directed,807,,<[1319256000.0]>,1
1,2771,Directed,808,,<[1318996800.0]>,1
1,175,Directed,809,,<[1318910400.0]>,1
1,1136,Directed,810,,<[1318737600.0]>,1
1,1283,Directed,811,,<[1318564800.0]>,1
1,2127,Directed,812,,<[1318305600.0]>,1
1,2767,Directed,813,,<[1317614400.0]>,1
1,2764,Directed,814,,<[1317268800.0]>,1
1,2763,Directed,815,,<[1317268800.0]>,1
1,2093,Directed,816,,<[1316577600.0]>,1
1,1284,Directed,817,,<[1316491200.0]>,1
1,72,Directed,818,,<[1316318400.0]>,1
1,264,Directed,819,,<[1316232000.0]>,1
1,2754,Directed,820,,<[1316059200.0]>,1
1,2756,Directed,821,,<[1316059200.0]>,1
1,1285,Directed,822,,<[1316059200.0]>,1
1,613,Directed,823,,<[1316059200.0]>,1
1,304,Directed,824,,<[1315886400.0]>,1
1,1282,Directed,825,,<[1315886400.0]>,1
1,4721,Directed,826,,<[1315713600.0]>,1
1,2752,Directed,827,,<[1315195200.0]>,1
1,2750,Directed,828,,<[1315195200.0]>,1
1,2746,Directed,829,,<[1314849600.0]>,1
1,586,Directed,830,,<[1314763200.0]>,1
1,2747,Directed,831,,<[1314763200.0]>,1
1,2119,Directed,832,,<[1314763200.0]>,1
1,1715,Directed,833,,<[1314676800.0]>,1
1,1475,Directed,834,,<[1314590400.0]>,1
1,734,Directed,835,,<[1314417600.0]>,1
1,2744,Directed,836,,<[1314417600.0]>,1
1,2108,Directed,837,,<[1314158400.0]>,1
1,1923,Directed,838,,<[1314417600.0]>,1
1,2743,Directed,839,,<[1314158400.0]>,1
1,1465,Directed,840,,<[1313985600.0]>,1
1,1720,Directed,841,,<[1313726400.0]>,1
1,2742,Directed,842,,<[1313726400.0]>,1
1,2117,Directed,843,,<[1313640000.0]>,1
1,90,Directed,844,,<[1313467200.0]>,1
1,2707,Directed,845,,<[1312948800.0]>,1
1,1457,Directed,846,,<[1312776000.0]>,1
1,2731,Directed,847,,<[1312776000.0]>,1
1,2725,Directed,848,,<[1312171200.0]>,1
1,2109,Directed,849,,<[1311825600.0]>,1
1,2713,Directed,850,,<[1311566400.0]>,1
1,155,Directed,851,,<[1311307200.0]>,1
1,543,Directed,852,,<[1311048000.0]>,1
1,2102,Directed,853,,<[1310961600.0]>,1
1,231,Directed,854,,<[1311134400.0]>,1
1,1708,Directed,855,,<[1310097600.0]>,1
1,2700,Directed,856,,<[1310097600.0]>,1
1,2687,Directed,857,,<[1309838400.0]>,1
1,1413,Directed,858,,<[1309752000.0]>,1
1,1129,Directed,859,,<[1309665600.0]>,1
1,2695,Directed,860,,<[1309665600.0]>,1
1,76,Directed,861,,<[1309320000.0]>,1
1,1445,Directed,862,,<[1309147200.0]>,1
1,2065,Directed,863,,<[1308196800.0]>,1
1,2619,Directed,864,,<[1308024000.0]>,1
1,2605,Directed,865,,<[1308024000.0]>,1
1,1251,Directed,866,,<[1307764800.0]>,1
1,2586,Directed,867,,<[1307505600.0]>,1
1,1117,Directed,868,,<[1307505600.0]>,1
1,300,Directed,869,,<[1307505600.0]>,1
1,1248,Directed,870,,<[1307419200.0]>,1
1,725,Directed,871,,<[1307160000.0]>,1
1,578,Directed,872,,<[1307073600.0]>,1
1,2559,Directed,873,,<[1307073600.0]>,1
1,507,Directed,874,,<[1306728000.0]>,1
1,1942,Directed,875,,<[1304913600.0]>,1
1,1232,Directed,876,,<[1304654400.0]>,1
1,42,Directed,877,,<[1304568000.0]>,1
1,534,Directed,878,,<[1304568000.0]>,1
1,994,Directed,879,,<[1304568000.0]>,1
1,503,Directed,880,,<[1303790400.0]>,1
1,2448,Directed,881,,<[1302580800.0]>,1
1,846,Directed,882,,<[1301976000.0]>,1
1,2,Directed,883,,<[1291093200.0]>,1
1,7348,Directed,884,,<[1387429200.0]>,-1
1,7425,Directed,885,,<[1336795200.0]>,-1
1,7557,Directed,886,,<[1312516800.0]>,-1
1,7589,Directed,887,,<[1305000000.0]>,-1
1368,2,Directed,888,,<[1399348800.0]>,10
164,2,Directed,889,,<[1407816000.0]>,10
244,2,Directed,890,,<[1362459600.0]>,10
62,2,Directed,891,,<[1349582400.0]>,10
2244,2,Directed,892,,<[1348891200.0]>,10
148,2,Directed,893,,<[1348200000.0]>,10
7403,2,Directed,894,,<[1334980800.0]>,10
52,2,Directed,895,,<[1332475200.0]>,10
264,2,Directed,896,,<[1337140800.0]>,10
159,2,Directed,897,,<[1330146000.0]>,10
66,2,Directed,898,,<[1343361600.0]>,10
20,2,Directed,899,,<[1333339200.0]>,10
60,2,Directed,900,,<[1325480400.0]>,10
585,2,Directed,901,,<[1325480400.0]>,10
97,2,Directed,902,,<[1316404800.0]>,10
2006,2,Directed,903,,<[1307073600.0]>,10
1421,2,Directed,904,,<[1304827200.0]>,10
353,2,Directed,905,,<[1304481600.0]>,10
42,2,Directed,906,,<[1306987200.0]>,10
37,2,Directed,907,,<[1343102400.0]>,10
51,2,Directed,908,,<[1343102400.0]>,9
185,2,Directed,909,,<[1335672000.0]>,9
38,2,Directed,910,,<[1394424000.0]>,9
7603,2,Directed,911,,<[1337832000.0]>,9
312,2,Directed,912,,<[1307592000.0]>,9
168,2,Directed,913,,<[1291179600.0]>,9
354,2,Directed,914,,<[1347854400.0]>,8
108,2,Directed,915,,<[1323493200.0]>,8
9,2,Directed,916,,<[1330146000.0]>,8
22,2,Directed,917,,<[1393218000.0]>,8
91,2,Directed,918,,<[1306728000.0]>,8
40,2,Directed,919,,<[1323666000.0]>,8
250,2,Directed,920,,<[1301544000.0]>,8
271,2,Directed,921,,<[1289538000.0]>,8
119,2,Directed,922,,<[1289365200.0]>,8
10,2,Directed,923,,<[1290488400.0]>,8
113,2,Directed,924,,<[1353992400.0]>,8
54,2,Directed,925,,<[1299474000.0]>,8
375,2,Directed,926,,<[1415768400.0]>,7
177,2,Directed,927,,<[1348286400.0]>,7
31,2,Directed,928,,<[1332043200.0]>,7
47,2,Directed,929,,<[1341374400.0]>,7
17,2,Directed,930,,<[1322974800.0]>,7
23,2,Directed,931,,<[1301284800.0]>,7
74,2,Directed,932,,<[1308628800.0]>,7
4,2,Directed,933,,<[1298264400.0]>,7
179,2,Directed,934,,<[1402804800.0]>,6
165,2,Directed,935,,<[1371614400.0]>,6
306,2,Directed,936,,<[1343102400.0]>,6
8,2,Directed,937,,<[1398225600.0]>,5
242,2,Directed,938,,<[1393218000.0]>,5
412,2,Directed,939,,<[1366689600.0]>,5
381,2,Directed,940,,<[1361768400.0]>,5
561,2,Directed,941,,<[1354510800.0]>,5
216,2,Directed,942,,<[1336708800.0]>,5
107,2,Directed,943,,<[1362027600.0]>,5
681,2,Directed,944,,<[1321419600.0]>,5
79,2,Directed,945,,<[1312862400.0]>,5
272,2,Directed,946,,<[1331442000.0]>,5
39,2,Directed,947,,<[1331611200.0]>,5
150,2,Directed,948,,<[1308283200.0]>,5
181,2,Directed,949,,<[1305691200.0]>,5
109,2,Directed,950,,<[1304481600.0]>,5
503,2,Directed,951,,<[1302235200.0]>,5
223,2,Directed,952,,<[1344916800.0]>,5
2404,2,Directed,953,,<[1393131600.0]>,4
24,2,Directed,954,,<[1376539200.0]>,4
19,2,Directed,955,,<[1393131600.0]>,4
7,2,Directed,956,,<[1412049600.0]>,4
348,2,Directed,957,,<[1402632000.0]>,4
11,2,Directed,958,,<[1336968000.0]>,4
473,2,Directed,959,,<[1306987200.0]>,4
1921,2,Directed,960,,<[1302667200.0]>,4
99,2,Directed,961,,<[1301284800.0]>,4
121,2,Directed,962,,<[1326776400.0]>,4
15,2,Directed,963,,<[1312344000.0]>,3
1380,2,Directed,964,,<[1393045200.0]>,3
30,2,Directed,965,,<[1380945600.0]>,3
73,2,Directed,966,,<[1378180800.0]>,3
85,2,Directed,967,,<[1374206400.0]>,3
189,2,Directed,968,,<[1339732800.0]>,3
787,2,Directed,969,,<[1338696000.0]>,3
133,2,Directed,970,,<[1336104000.0]>,3
1709,2,Directed,971,,<[1311652800.0]>,3
75,2,Directed,972,,<[1324011600.0]>,3
658,2,Directed,973,,<[1304568000.0]>,3
293,2,Directed,974,,<[1296709200.0]>,3
768,2,Directed,975,,<[1296450000.0]>,3
45,2,Directed,976,,<[1301889600.0]>,3
471,2,Directed,977,,<[1291266000.0]>,3
1632,2,Directed,978,,<[1291006800.0]>,3
281,2,Directed,979,,<[1406606400.0]>,2
269,2,Directed,980,,<[1404273600.0]>,2
96,2,Directed,981,,<[1402718400.0]>,2
2336,2,Directed,982,,<[1399262400.0]>,2
87,2,Directed,983,,<[1387083600.0]>,2
206,2,Directed,984,,<[1386997200.0]>,2
330,2,Directed,985,,<[1381377600.0]>,2
90,2,Directed,986,,<[1342929600.0]>,2
241,2,Directed,987,,<[1382414400.0]>,2
190,2,Directed,988,,<[1340683200.0]>,2
1494,2,Directed,989,,<[1333598400.0]>,2
7577,2,Directed,990,,<[1330578000.0]>,2
798,2,Directed,991,,<[1329022800.0]>,2
211,2,Directed,992,,<[1327554000.0]>,2
140,2,Directed,993,,<[1311134400.0]>,2
217,2,Directed,994,,<[1306900800.0]>,2
182,2,Directed,995,,<[1306123200.0]>,2
236,2,Directed,996,,<[1306036800.0]>,2
777,2,Directed,997,,<[1307073600.0]>,2
1098,2,Directed,998,,<[1305000000.0]>,2
106,2,Directed,999,,<[1343275200.0]>,2
237,2,Directed,1000,,<[1302840000.0]>,2
44,2,Directed,1001,,<[1301544000.0]>,2
1401,2,Directed,1002,,<[1298782800.0]>,2
1409,2,Directed,1003,,<[1303963200.0]>,2
769,2,Directed,1004,,<[1298005200.0]>,2
1209,2,Directed,1005,,<[1296622800.0]>,2
917,2,Directed,1006,,<[1294030800.0]>,2
710,2,Directed,1007,,<[1292907600.0]>,2
114,2,Directed,1008,,<[1429934400.0]>,1
2698,2,Directed,1009,,<[1297746000.0]>,1
1127,2,Directed,1010,,<[1290661200.0]>,1
249,2,Directed,1011,,<[1415163600.0]>,1
1009,2,Directed,1012,,<[1414296000.0]>,1
1386,2,Directed,1013,,<[1409112000.0]>,1
173,2,Directed,1014,,<[1398744000.0]>,1
126,2,Directed,1015,,<[1398312000.0]>,1
43,2,Directed,1016,,<[1397793600.0]>,1
222,2,Directed,1017,,<[1393131600.0]>,1
647,2,Directed,1018,,<[1393390800.0]>,1
58,2,Directed,1019,,<[1407556800.0]>,1
5,2,Directed,1020,,<[1387170000.0]>,1
1156,2,Directed,1021,,<[1381896000.0]>,1
553,2,Directed,1022,,<[1369540800.0]>,1
170,2,Directed,1023,,<[1365912000.0]>,1
93,2,Directed,1024,,<[1363838400.0]>,1
145,2,Directed,1025,,<[1361163600.0]>,1
1523,2,Directed,1026,,<[1349582400.0]>,1
350,2,Directed,1027,,<[1346299200.0]>,1
89,2,Directed,1028,,<[1345003200.0]>,1
77,2,Directed,1029,,<[1344484800.0]>,1
1785,2,Directed,1030,,<[1343102400.0]>,1
166,2,Directed,1031,,<[1340596800.0]>,1
489,2,Directed,1032,,<[1336449600.0]>,1
25,2,Directed,1033,,<[1336363200.0]>,1
161,2,Directed,1034,,<[1335844800.0]>,1
1475,2,Directed,1035,,<[1331269200.0]>,1
83,2,Directed,1036,,<[1330578000.0]>,1
117,2,Directed,1037,,<[1329627600.0]>,1
146,2,Directed,1038,,<[1329454800.0]>,1
277,2,Directed,1039,,<[1329454800.0]>,1
70,2,Directed,1040,,<[1333080000.0]>,1
1487,2,Directed,1041,,<[1326862800.0]>,1
67,2,Directed,1042,,<[1326344400.0]>,1
175,2,Directed,1043,,<[1321160400.0]>,1
270,2,Directed,1044,,<[1321160400.0]>,1
587,2,Directed,1045,,<[1320642000.0]>,1
871,2,Directed,1046,,<[1320465600.0]>,1
389,2,Directed,1047,,<[1318564800.0]>,1
544,2,Directed,1048,,<[1313467200.0]>,1
2631,2,Directed,1049,,<[1312776000.0]>,1
672,2,Directed,1050,,<[1311480000.0]>,1
137,2,Directed,1051,,<[1310356800.0]>,1
424,2,Directed,1052,,<[1309060800.0]>,1
65,2,Directed,1053,,<[1308196800.0]>,1
1693,2,Directed,1054,,<[1308024000.0]>,1
475,2,Directed,1055,,<[1307678400.0]>,1
35,2,Directed,1056,,<[1307246400.0]>,1
449,2,Directed,1057,,<[1307073600.0]>,1
1998,2,Directed,1058,,<[1306900800.0]>,1
1977,2,Directed,1059,,<[1306123200.0]>,1
915,2,Directed,1060,,<[1306036800.0]>,1
63,2,Directed,1061,,<[1305432000.0]>,1
1957,2,Directed,1062,,<[1305432000.0]>,1
1635,2,Directed,1063,,<[1305432000.0]>,1
508,2,Directed,1064,,<[1305086400.0]>,1
2499,2,Directed,1065,,<[1305000000.0]>,1
2497,2,Directed,1066,,<[1305000000.0]>,1
299,2,Directed,1067,,<[1304827200.0]>,1
1225,2,Directed,1068,,<[1304654400.0]>,1
1232,2,Directed,1069,,<[1304654400.0]>,1
238,2,Directed,1070,,<[1304568000.0]>,1
2488,2,Directed,1071,,<[1304481600.0]>,1
1936,2,Directed,1072,,<[1304481600.0]>,1
382,2,Directed,1073,,<[1304308800.0]>,1
355,2,Directed,1074,,<[1304308800.0]>,1
1090,2,Directed,1075,,<[1304049600.0]>,1
1222,2,Directed,1076,,<[1303963200.0]>,1
21,2,Directed,1077,,<[1303876800.0]>,1
564,2,Directed,1078,,<[1303444800.0]>,1
2459,2,Directed,1079,,<[1303444800.0]>,1
774,2,Directed,1080,,<[1303272000.0]>,1
209,2,Directed,1081,,<[1302840000.0]>,1
1922,2,Directed,1082,,<[1302753600.0]>,1
504,2,Directed,1083,,<[1302408000.0]>,1
987,2,Directed,1084,,<[1302235200.0]>,1
2446,2,Directed,1085,,<[1301976000.0]>,1
986,2,Directed,1086,,<[1301284800.0]>,1
1603,2,Directed,1087,,<[1301284800.0]>,1
379,2,Directed,1088,,<[1297573200.0]>,1
446,2,Directed,1089,,<[1297227600.0]>,1
436,2,Directed,1090,,<[1295154000.0]>,1
512,2,Directed,1091,,<[1293685200.0]>,1
2,37,Directed,1092,,<[1343102400.0]>,10
2,38,Directed,1093,,<[1394424000.0]>,9
2,168,Directed,1094,,<[1290920400.0]>,9
2,4,Directed,1095,,<[1298264400.0]>,9
2,20,Directed,1096,,<[1333339200.0]>,8
2,767,Directed,1097,,<[1308196800.0]>,8
2,23,Directed,1098,,<[1308196800.0]>,8
2,40,Directed,1099,,<[1308196800.0]>,8
2,91,Directed,1100,,<[1308196800.0]>,8
2,113,Directed,1101,,<[1308196800.0]>,8
2,54,Directed,1102,,<[1296622800.0]>,8
2,108,Directed,1103,,<[1323493200.0]>,7
2,469,Directed,1104,,<[1301284800.0]>,7
2,250,Directed,1105,,<[1308196800.0]>,7
2,271,Directed,1106,,<[1308196800.0]>,7
2,471,Directed,1107,,<[1308196800.0]>,7
2,185,Directed,1108,,<[1336190400.0]>,6
2,188,Directed,1109,,<[1333598400.0]>,6
2,31,Directed,1110,,<[1325653200.0]>,6
2,312,Directed,1111,,<[1298869200.0]>,6
2,74,Directed,1112,,<[1296622800.0]>,6
2,119,Directed,1113,,<[1306036800.0]>,6
2,8,Directed,1114,,<[1376366400.0]>,5
2,381,Directed,1115,,<[1361768400.0]>,5
2,223,Directed,1116,,<[1344916800.0]>,5
2,257,Directed,1117,,<[1335931200.0]>,5
2,47,Directed,1118,,<[1331870400.0]>,5
2,17,Directed,1119,,<[1336104000.0]>,5
2,9,Directed,1120,,<[1320814800.0]>,5
2,150,Directed,1121,,<[1308283200.0]>,5
2,7400,Directed,1122,,<[1306036800.0]>,5
2,263,Directed,1123,,<[1305172800.0]>,5
2,42,Directed,1124,,<[1306987200.0]>,5
2,109,Directed,1125,,<[1304481600.0]>,5
2,489,Directed,1126,,<[1336449600.0]>,4
2,145,Directed,1127,,<[1411963200.0]>,4
2,107,Directed,1128,,<[1362027600.0]>,4
2,22,Directed,1129,,<[1393218000.0]>,4
